Date,Platform,Daily Active Users (DAU),New Registrations,Session Duration (minutes),In-game Purchases ($),Social Media Mentions,Stream Viewership,Revenue ($),Top Genre,Influencer Endorsements
2015-01-17,VR,95527,9552,88.35448835214531,74989.87798800287,4733,30029.70230398282,136375.7445459371,Simulation,0
2015-01-18,Mobile,32163,3216,22.02659833719559,46118.54162569954,6911,40851.99968204537,138947.145136288,Simulation,1
2015-01-19,PC,123548,12354,81.7551337438232,78260.05374018007,8551,27023.94524845389,44032.09246891289,Simulation,0
2015-01-20,Console,30701,3070,33.76504324071622,84750.04992653347,3053,23284.70493700284,15284.72788775316,FPS,0
2015-01-21,Mobile,10041,1004,74.35847218859038,87946.91980939596,7597,90987.22768748549,68744.39527669824,Adventure,1
2015-01-22,PC,72723,7272,75.31910922603461,25710.90856373915,7008,94079.93840767504,60824.32435067554,FPS,0
2015-01-23,PC,77188,7718,48.9693825286725,51778.92507054107,4211,56765.43293928918,22515.02007719034,RPG,1
2015-01-24,PC,163261,16326,65.85955811036935,52506.24668098905,8676,30916.368551821,15937.5702036475,FPS,0
2015-01-25,Mobile,173287,17328,32.83244918105117,56954.03778843091,6497,30175.59101768206,137268.1208313468,Simulation,0
2015-01-26,Console,196395,19639,46.35751269610736,10768.47379132546,4922,36874.8444301667,55274.52887254578,RPG,0
2015-01-27,Console,147247,14724,87.32160818851325,56595.65250471059,2796,20153.81112850626,92650.41274879218,Action,1
2015-01-28,Console,84946,8494,76.56909239352481,69605.05955629557,4045,94900.98684477319,127915.5541942988,Action,1
2015-01-29,VR,112967,11296,26.00561518388236,76320.30682280884,1122,21547.21496277892,53329.41295284369,FPS,1
2015-01-30,Mobile,29688,2968,96.09425727968645,77062.39320612408,9706,38382.73691017587,124334.5286999547,Adventure,1
2015-01-31,Console,182352,18235,63.0995041995925,51104.34207765922,6313,83049.75330450974,87618.09872479035,Simulation,1
2015-02-01,PC,118170,11817,62.13895454881705,69701.83537084579,1735,95418.949730922,9936.410649419917,RPG,1
2015-02-02,VR,19261,1926,60.19513846472008,90449.40540378718,9412,86064.986123055,109883.0785668401,Action,1
2015-02-03,PC,37968,3796,36.90965912661621,44010.30578273321,2442,43042.69872155025,29182.47707952312,Action,1
2015-02-04,Console,43610,4361,84.1835977649463,55954.50860946032,9811,95451.11235612757,94796.28126353395,Action,0
2015-02-05,VR,103990,10399,69.88468535529744,58058.24284968655,7363,76656.83732324149,105057.9821573092,RPG,1
2015-02-06,VR,14330,1433,37.59006712918951,37580.55465458936,4423,53129.82390651963,143069.6598518126,Action,0
2015-02-07,Console,53572,5357,87.29104523596011,51122.94056885382,5134,80029.61911771924,46294.78892500482,FPS,1
2015-02-08,VR,96995,9699,69.88339049030377,90049.2387634429,9698,59871.5051261611,113404.1854082739,Simulation,1
2015-02-09,Console,107785,10778,65.68870868155457,27801.23460761903,3238,87434.30736691612,87910.21723973722,RPG,0
2015-02-10,Console,138886,13888,39.63412171755489,62029.03339338627,2717,90330.37624930992,79914.30610798363,Action,1
2015-02-11,VR,158488,15848,93.31246733384761,80844.96658228917,1182,85966.11142698737,59587.73480688367,Simulation,1
2015-02-12,PC,130921,13092,78.77417817162707,34536.22491993608,4446,68716.1367062601,18645.76592570577,FPS,1
2015-02-13,Console,67803,6780,52.02923978217299,86755.90005760391,4083,68166.29342763539,55625.13016170902,Action,1
2015-02-14,VR,81952,8195,89.75015273729427,16749.68599699221,7631,67398.29056721392,20282.52479301573,FPS,0
2015-02-15,PC,193378,19337,23.57408315961354,92981.70278226424,1339,20908.21754414682,32472.61742190371,Adventure,1
2015-02-16,VR,90983,9098,29.77504062903236,80502.76394354396,2734,21382.94437192522,17448.79354132396,Simulation,1
2015-02-17,VR,153463,15346,57.1253496456995,11988.49616711288,3639,75758.70605278993,136258.3630871837,Simulation,1
2015-02-18,Console,31610,3161,59.16498122149704,19726.20168231753,1882,30033.92660199819,67023.48070052911,Adventure,1
2015-02-19,VR,123430,12343,33.10531599531764,67409.06223228277,2460,21603.46774614897,104886.6502959076,RPG,1
2015-02-20,PC,137258,13725,44.98983915073244,84191.50212902845,9414,63416.5253152462,106764.7170863923,RPG,0
2015-02-21,VR,126566,12656,91.7402870486439,37750.18566174799,1941,67644.15688715957,72568.70928917747,FPS,0
2015-02-22,PC,29285,2928,99.10289166877256,69569.2928021397,7229,51018.29678349997,70213.89801736429,RPG,1
2015-02-23,PC,124723,12472,69.8260885814775,81105.25611109016,1203,97157.90750520048,112950.7301032941,Adventure,0
2015-02-24,VR,102028,10202,48.89614031793914,70328.89622093696,2229,93153.54381796016,119188.7611503622,Simulation,1
2015-02-25,Mobile,84555,8455,83.81750945659797,84211.83515929345,5651,56732.15100321046,104609.2140770454,Action,0
2015-02-26,VR,115074,11507,83.55453103399313,38754.01977170503,2525,87666.77796274124,142306.7811486569,RPG,0
2015-02-27,Mobile,79439,7943,64.70474589652133,64076.27521676291,2327,65698.90390106669,16054.01232438853,RPG,0
2015-02-28,Mobile,198252,19825,74.40838870226747,16596.84453038781,5241,68250.26448266997,18575.24343524659,FPS,1
2015-03-01,PC,148625,14862,44.66321984869148,53001.41074036682,8863,27776.17140550413,20431.21816143809,RPG,0
2015-03-02,PC,192564,19256,26.96023018217388,78358.19389881105,3402,61795.82811792521,138300.4224000061,RPG,0
2015-03-03,PC,34894,3489,42.70438264512769,94747.97244849754,9225,22060.47517039978,57127.97816960962,RPG,1
2015-03-04,Mobile,163294,16329,61.36335309898593,88304.89415689456,6466,93860.3327179384,44071.41207586166,FPS,1
2015-03-05,Console,181220,18122,68.88499577908715,43836.48856397755,6395,98695.1181583046,63507.02995897673,Action,1
2015-03-06,PC,66796,6679,96.94123396772622,93962.91153602416,3030,36937.05979083793,101695.4736422118,Action,0
2015-03-07,VR,36986,3698,81.80242706048865,97992.35435076775,8670,95048.34947133755,50521.16694401686,RPG,1
2015-03-08,PC,148320,14832,52.63100191381942,93986.8094770127,1812,66561.58447215059,63777.98985775383,RPG,0
2015-03-09,Console,54243,5424,47.8264914340422,58095.00996592962,4264,64069.03657059185,62830.42986877948,FPS,0
2015-03-10,Mobile,183770,18377,47.91174408573652,36267.55334369061,4139,92535.10922238103,101708.6106986709,Simulation,1
2015-03-11,VR,86638,8663,59.62823412057445,51832.83878619727,5099,34836.51456559689,23602.31222566683,Action,0
2015-03-12,PC,93305,9330,74.56227702723578,71456.88928921793,2780,79328.22795980188,134478.2831447647,RPG,0
2015-03-13,VR,49399,4939,22.08700654986092,44373.39527662542,1748,65466.8162822399,59565.45389465024,FPS,0
2015-03-14,VR,166087,16608,82.3026037777471,96740.36767103992,3828,23825.7029164701,37083.62669270486,Adventure,0
2015-03-15,PC,21533,2153,23.28482011439637,63013.04452584495,6328,75520.73118437818,95996.85465306323,FPS,0
2015-03-16,VR,189934,18993,83.89689236476484,93164.74966426441,2680,56865.597289387,8295.482286508988,Action,1
2015-03-17,VR,53776,5377,54.34524438453568,99600.1071624076,3630,90331.54673007445,98623.70572965531,Adventure,1
2015-03-18,PC,58797,5879,52.05429634624436,96811.3924311867,2063,59337.27198690254,58273.38900450894,Simulation,0
2015-03-19,Console,37174,3717,87.23904839442893,22820.17531536261,3416,67691.79201656936,103799.6257306957,RPG,0
2015-03-20,PC,174031,17403,54.25457636929042,33979.93265140522,2315,84012.811676106,42397.92885434734,Action,0
2015-03-21,PC,154380,15438,48.20935548888465,15794.79203329726,3792,86908.50680459433,73893.82249610494,RPG,0
2015-03-22,VR,176114,17611,77.54483649753578,64510.76691863056,3701,42805.52855576097,102634.466359824,Simulation,0
2015-03-23,Console,177173,17717,36.90690017332759,51147.72458512654,8648,33868.02605549119,44544.98775586254,RPG,0
2015-03-24,Mobile,131091,13109,44.53653293877523,64467.70583859448,7705,77711.00996330637,30060.8635760503,Action,0
2015-03-25,VR,70248,7024,30.55290652571323,95394.21491862251,1583,38029.91237365521,112949.5562293135,Action,1
2015-03-26,Mobile,164929,16492,94.61799545273702,47349.73347394243,8002,27825.08276395721,65607.00426054781,Action,0
2015-03-27,Mobile,144868,14486,25.67985983830862,83776.6785782875,6216,53457.61674275691,23425.80326346603,Action,1
2015-03-28,Console,75075,7507,81.21219536562933,92882.8184127173,5075,62851.15974592255,36810.78335177617,RPG,1
2015-03-29,Mobile,104761,10476,20.45919064154494,25910.64326162448,8202,42909.39640733283,139319.3795007282,RPG,0
2015-03-30,PC,71578,7157,34.18113831962785,34178.15690496891,3701,28225.56355588992,130406.5238821594,Simulation,0
2015-03-31,Console,107248,10724,24.73332295336138,51557.14953625973,3862,72310.0111879301,142861.7297557268,Adventure,0
2015-04-01,VR,113145,11314,27.60316924365688,56634.57369378983,5486,33990.2954714579,60662.09871268574,Simulation,1
2015-04-02,Mobile,42192,4219,85.63884787318054,93676.08227939112,2249,70016.99587850214,102407.6776509372,Adventure,0
2015-04-03,Mobile,15583,1558,65.0602611097645,38643.77763218767,1312,71016.23301783646,108998.3208658796,Adventure,1
2015-04-04,PC,193541,19354,49.50362618717773,83783.41778623815,1687,38443.6862267062,142462.3242758801,Adventure,1
2015-04-05,Mobile,123833,12383,73.22968997751613,79456.4265094149,7750,69391.8050039894,141932.512285206,Simulation,1
2015-04-06,PC,137619,13761,30.89487328859983,62626.42997125036,2922,98550.58723756128,63647.00258981725,FPS,1
2015-04-07,VR,90667,9066,63.71849558426494,26480.59572491219,9843,64578.0863450656,77950.43565262962,Adventure,1
2015-04-08,VR,126478,12647,66.56194750978501,87039.33898707642,2245,93661.09978352052,116635.8246546959,FPS,1
2015-04-09,VR,65488,6548,22.98358997483029,30287.8941813908,7304,41718.3006376409,145325.6158304452,Adventure,1
2015-04-10,Mobile,80222,8022,99.76876584384323,89150.757245159,4267,90381.73532389954,13491.39388857144,Action,0
2015-04-11,Mobile,167552,16755,89.31286874263753,90776.84016357623,7497,35363.11881101604,82081.73509348184,RPG,0
2015-04-12,PC,46121,4612,72.14548064587302,52583.41925565372,7671,89831.96733279267,129124.8583919804,Adventure,0
2015-04-13,VR,138421,13842,72.44424133622529,80229.89794679805,4034,58019.91017098538,108502.6366902375,FPS,0
2015-04-14,VR,154577,15457,78.77738448210145,24122.34613004723,9755,66359.94378873447,77462.38630861056,FPS,1
2015-04-15,VR,148651,14865,28.66986406082697,48737.0575154499,2625,44726.00587040737,15617.36955097394,RPG,0
2015-04-16,VR,100023,10002,52.81706789366446,92358.7252722625,1132,38775.81531365331,140544.8508252538,FPS,1
2015-04-17,Console,127792,12779,67.84859842606171,98716.13053104156,3399,60077.30071536676,50061.62743012592,Adventure,0
2015-04-18,PC,176689,17668,27.79130117528467,14813.60646416923,3740,68910.06585149103,139036.0894934918,Simulation,1
2015-04-19,Mobile,98236,9823,60.3145543619646,93913.72869410878,7170,90045.3823430172,78005.64885139972,FPS,0
2015-04-20,VR,32558,3255,65.47660669051491,59539.3527263916,9794,39193.60651383737,39272.06544785683,Simulation,0
2015-04-21,PC,42483,4248,60.89494987078088,56029.78588499888,3285,48728.73345139321,18612.30474338507,RPG,0
2015-04-22,PC,124486,12448,46.25517710925681,52052.65436097234,8518,39368.11343965014,65830.01962229048,Simulation,1
2015-04-23,VR,120750,12075,56.13835091210313,46338.11170038498,1437,54956.24905474692,55946.94514724849,Simulation,1
2015-04-24,VR,113925,11392,28.92454491903309,62100.90277773097,9896,74057.53124306866,59101.97156239581,FPS,0
2015-04-25,Mobile,81912,8191,56.18677625069638,64773.84615372682,8386,93689.72447677178,133051.1244598902,RPG,0
2015-04-26,Console,189520,18952,99.48091773456434,10778.21233495497,1268,20631.86548937492,133485.7611798622,Simulation,1
2015-04-27,Mobile,13047,1304,84.63200763050138,18474.95431332311,3739,47513.29537068047,26426.2888886197,Simulation,0
2015-04-28,VR,18410,1841,53.44141471457704,45635.43985400515,9967,39686.02867831493,139594.1122818288,RPG,0
2015-04-29,Console,54002,5400,93.3245317786405,56539.22305288092,5035,61382.64668191136,32157.66727614796,RPG,1
2015-04-30,VR,179568,17956,50.76623903720194,80755.01663259936,3695,36078.02734309426,130837.1051454579,RPG,1
2015-05-01,Mobile,113769,11376,89.67352288554,15888.28994951812,5670,31604.38771196037,148128.1661907358,Simulation,1
2015-05-02,PC,121144,12114,69.00150414832925,59163.25276826476,6054,51142.55030944907,119567.5935812044,FPS,1
2015-05-03,VR,171959,17195,27.57360199418978,40734.05520017503,3699,32372.74125520315,16746.47736745538,Action,0
2015-05-04,PC,79258,7925,61.06417922783453,92167.18231127082,8925,40476.49070046868,19470.92051137724,Action,0
2015-05-05,Mobile,60715,6071,98.41050435394472,88230.58821632092,1769,32689.12645368946,8049.912879009415,Adventure,1
2015-05-06,Mobile,63621,6362,73.29014075171885,33373.54774517012,8335,48700.88032306233,144433.3920787328,RPG,1
2015-05-07,Console,155906,15590,86.97600640791444,24627.44542683693,5184,74883.74006279575,61508.54055374797,FPS,0
2015-05-08,VR,106714,10671,59.98886295139944,34889.21794016313,8730,43519.56983435278,83081.52937919261,Simulation,1
2015-05-09,Console,34359,3435,97.51435839565795,64776.13044603185,4534,85147.11430366716,72663.6431628948,RPG,0
2015-05-10,Console,88862,8886,74.68151028919283,36450.14039607874,5867,84772.09981522847,6812.015642887143,Action,1
2015-05-11,Mobile,53624,5362,33.2166045974737,45183.96826704957,4140,99540.52350593075,31970.71448948803,RPG,1
2015-05-12,VR,49894,4989,89.14535431309442,71072.42643250563,9526,98384.92810300068,106678.1312093363,Adventure,0
2015-05-13,PC,122844,12284,34.41994899236093,70396.24709442286,9661,99514.43208273656,115685.2907010865,Adventure,0
2015-05-14,Console,73756,7375,74.51049924804023,75900.85394039906,4413,96212.85432097332,14758.34306442091,RPG,1
2015-05-15,PC,78833,7883,96.98505189377252,29824.24611619965,6534,38958.19429900566,117273.6748134386,Action,1
2015-05-16,Console,25598,2559,76.91239543383077,74080.69468870151,4404,33076.25753970276,56369.70123432,Action,1
2015-05-17,PC,122856,12285,53.4735581170409,57159.93571734815,4068,32109.9214703477,149024.9729561066,FPS,0
2015-05-18,PC,85194,8519,72.75372020519436,63178.30374310163,7701,60549.35402140701,78526.57388549906,Action,1
2015-05-19,VR,147441,14744,40.09452365590133,19939.45686083957,5094,83329.7852075372,39998.59858795301,RPG,0
2015-05-20,PC,169990,16999,77.97485550112424,94733.82095346779,4386,48397.05179450657,90189.88874038658,RPG,1
2015-05-21,Console,170266,17026,38.43624556360844,57487.11736468667,8742,50022.70845118102,110776.5119341054,Adventure,1
2015-05-22,PC,38975,3897,43.7781801744402,91121.72393174996,3099,74658.1196311972,80417.40232607443,Simulation,0
2015-05-23,PC,120558,12055,79.90019906890602,63700.72556766211,5524,39051.34838670449,28191.78098803918,Action,0
2015-05-24,Console,27881,2788,90.22328843972949,96265.05878173822,5516,99203.19884051994,18952.57180467108,Action,1
2015-05-25,PC,96377,9637,74.53848621571537,42069.44762453856,7050,70321.24484728032,141956.9204770578,Adventure,0
2015-05-26,Console,198977,19897,67.15261678313641,79288.91768951938,9198,70686.42285321438,83079.60371818561,Adventure,1
2015-05-27,Mobile,80531,8053,92.78335439772577,99430.26644655807,7779,23671.65085844522,38809.49195005387,Action,1
2015-05-28,PC,60260,6026,55.86247529470546,19921.25636954311,7839,48684.37994244613,131934.1920526249,FPS,1
2015-05-29,VR,89486,8948,43.01135310730731,33290.61721524788,2997,65701.3501588926,148500.811192823,FPS,1
2015-05-30,Console,108753,10875,29.57469975028725,72404.61316482868,9719,24014.75013050604,73800.01011037566,RPG,0
2015-05-31,PC,100485,10048,56.94132079967468,69020.78535849549,2704,30282.86466807083,129042.5207064635,Adventure,0
2015-06-01,Console,191094,19109,29.17331574980655,41001.02358185151,9417,46027.80591756481,143104.3359206286,Adventure,0
2015-06-02,VR,139171,13917,91.19982775299566,44696.78174154885,2836,20673.72299054833,38085.83169398134,Simulation,1
2015-06-03,Mobile,152010,15201,70.65947183228184,25029.13480193807,7297,65217.44363199476,10868.3911724448,RPG,1
2015-06-04,Console,195185,19518,92.13652860890933,82739.49495032431,9439,97438.27984849077,147106.7711051556,FPS,0
2015-06-05,VR,113738,11373,71.53404599665953,73841.21901015184,1230,36304.56552429592,48325.35393461645,FPS,0
2015-06-06,VR,195925,19592,90.31896332507135,62120.98911084876,7472,51446.28752763986,23585.38849974232,Adventure,0
2015-06-07,PC,105147,10514,40.58611343578515,63806.11055886906,1490,64222.29764962987,83883.79352089099,Adventure,1
2015-06-08,VR,193798,19379,99.39369841527247,82733.20749426949,3905,67668.73984762092,121944.0731869548,Simulation,1
2015-06-09,PC,16110,1611,49.75893304776886,35201.23767931529,7059,63662.2311580457,13986.63419538152,FPS,0
2015-06-10,VR,192393,19239,69.31496239226973,29881.50143142947,5664,48115.85400183388,26764.40534715306,Action,1
2015-06-11,VR,130778,13077,70.7908276863748,94021.20430759765,9479,24768.70491244718,105435.8202758345,FPS,1
2015-06-12,VR,45396,4539,90.33490811384978,37188.14270747188,8104,29886.7038167727,36021.88750918587,FPS,0
2015-06-13,Console,54255,5425,66.1753439156427,71851.80926368674,8948,69769.73322057724,63952.24461121607,Simulation,1
2015-06-14,Console,10738,1073,58.51429316019184,47184.41245802692,7611,25588.17498938263,68235.36983135316,FPS,0
2015-06-15,VR,12073,1207,30.35387553104198,74948.80247993665,2249,69134.74033051304,91737.99800239461,Adventure,1
2015-06-16,Console,98500,9850,76.89780300588029,99516.2319052192,3400,60748.92952996011,57206.04982685794,Action,1
2015-06-17,VR,191571,19157,22.49361224597656,45455.42187599812,3795,28658.03094466394,44214.97825241349,FPS,0
2015-06-18,Console,16316,1631,67.63813880779098,20854.10026290646,2486,82786.00480415791,40068.49831633192,RPG,1
2015-06-19,VR,59741,5974,60.25001137472663,26846.96824602996,1795,38478.27594692577,73996.78528172597,Action,0
2015-06-20,PC,137570,13757,32.6991846925881,83409.06599458188,7795,46950.48105140546,29209.69688885893,Adventure,0
2015-06-21,PC,109390,10939,60.73230744308295,55951.74750640076,7078,60457.61201801615,22383.26007391343,RPG,0
2015-06-22,VR,165177,16517,52.70702499097097,28740.95441073873,9863,40408.44614127521,54703.19982057613,Adventure,0
2015-06-23,Console,151371,15137,58.07429595560367,10417.21465903532,1046,67264.4891215487,101174.9718748085,FPS,1
2015-06-24,Mobile,110503,11050,39.96115787757772,13290.57929395475,6874,58457.65589184369,16356.94894740351,Action,1
2015-06-25,PC,26560,2656,52.85554343306856,10143.1057421507,5399,60487.14351205965,85646.73264607858,RPG,0
2015-06-26,Mobile,101967,10196,88.31058815414865,75617.8840162317,3851,61746.72123778681,5979.916261019614,Action,1
2015-06-27,Console,115643,11564,32.55657914623022,33860.81995822992,3099,20128.18999326157,49193.98865658664,Adventure,0
2015-06-28,VR,20018,2001,60.41799949882424,90216.29715837348,8097,98572.60451778407,133239.7488495387,RPG,0
2015-06-29,VR,31462,3146,45.34757746362834,15529.3145411196,8204,74997.4576161161,50029.9214302876,Simulation,0
2015-06-30,PC,139876,13987,23.07299980219506,92636.82806725462,5007,92652.62868800225,46982.6371004633,RPG,0
2015-07-01,Mobile,159775,15977,35.98095898195575,37435.07713177503,7166,81946.8230977318,93487.98688405668,Simulation,0
2015-07-02,Console,153201,15320,60.50729263056618,35153.43940580005,2197,32912.80090472971,20759.241631009,Action,1
2015-07-03,VR,157108,15710,25.17745943210425,85365.37674746542,3242,20211.08555799997,89224.84312970784,FPS,1
2015-07-04,Console,195276,19527,81.66082198168378,83361.55755417136,9315,64323.88893369729,136523.9880023251,Simulation,0
2015-07-05,VR,72964,7296,88.90747944038546,43035.06398534287,9124,54931.13076877408,89535.38176646858,Simulation,1
2015-07-06,PC,151124,15112,85.46994427125124,39117.12727477112,3225,42946.0568886434,77052.3891887485,Adventure,1
2015-07-07,PC,105346,10534,52.29041094752273,55407.1372297226,6490,32224.63114702875,49782.81458763738,RPG,1
2015-07-08,PC,81705,8170,55.57707105614396,51509.14942099871,5197,74739.2895414487,92005.51105050705,Simulation,1
2015-07-09,VR,165304,16530,73.9465525786681,26050.53731933296,7051,70876.85113010556,40231.4653639065,FPS,1
2015-07-10,Console,110551,11055,60.25068881342434,83964.02822391814,5144,58598.60537226513,87193.02237055165,RPG,1
2015-07-11,Console,47964,4796,29.33283168706835,29361.69749934626,1319,75366.52985932666,13007.39695712455,Action,0
2015-07-12,Mobile,113667,11366,41.24767304439139,11440.13193171163,3512,22135.69968750336,115033.7410980871,Simulation,0
2015-07-13,VR,117100,11710,41.97034428957657,56109.0361768291,7798,67644.23856532059,149307.9864275712,RPG,0
2015-07-14,Console,75686,7568,37.52779618869225,40449.6113467131,9561,54247.23857304951,141030.6528074819,FPS,1
2015-07-15,PC,26785,2678,46.96075521686439,94040.89680511504,3319,41527.75089156539,7906.821920568376,Simulation,0
2015-07-16,Mobile,180568,18056,40.50685818754931,30267.47608263941,3023,31549.96398552595,138435.5336341119,Adventure,1
2015-07-17,PC,158639,15863,53.96835823368288,94639.10106288835,8723,47503.29296210002,102248.7709735291,RPG,0
2015-07-18,Console,86550,8655,88.63731716772801,76854.0693514147,3567,72288.56364183048,122425.0722663121,Simulation,1
2015-07-19,Console,53652,5365,66.00066718132621,21548.2878430807,1243,25033.82065526914,134511.1946631793,FPS,0
2015-07-20,VR,148499,14849,87.40443501698509,30714.69198482216,4183,24672.34164655221,76627.11268675639,Action,0
2015-07-21,PC,36354,3635,66.17291760599883,17769.96401362238,8298,67695.70002557996,131967.2998135466,Simulation,1
2015-07-22,PC,67003,6700,46.15277837173852,41483.26276443672,9328,81547.86928754131,16018.07502538429,Simulation,0
2015-07-23,VR,171972,17197,94.32868820501713,31636.41202821936,9977,38798.72942496351,75350.66888588644,Adventure,1
2015-07-24,Console,56526,5652,80.65624580089502,73300.40425501851,5656,74374.54382033701,120378.5084214327,RPG,0
2015-07-25,Console,71929,7192,92.98851423836234,18554.25283602197,7940,24799.68273451371,99323.40899226737,FPS,1
2015-07-26,Mobile,185541,18554,31.14869216114062,37066.88742763682,6738,38754.35548358569,142593.595182893,FPS,0
2015-07-27,Mobile,169468,16946,58.56288118733784,76545.82220519705,5832,27301.68321450755,83551.68212628919,RPG,1
2015-07-28,PC,132948,13294,41.20020632042031,22569.98866154589,4903,96697.08369625162,111252.5110527779,Action,1
2015-07-29,PC,98687,9868,79.69816092101087,68968.36472161731,6550,80180.81898058724,125161.9240004417,RPG,1
2015-07-30,VR,15479,1547,41.38870153266249,79632.16776370864,9606,63243.32900548973,102709.9306120327,Simulation,0
2015-07-31,VR,197578,19757,89.0803093072729,76775.28085157077,6551,50688.58203216502,62968.60284851411,Adventure,1
2015-08-01,Console,172903,17290,82.28538861578932,22423.00826492275,3992,51724.18568678855,63643.54170648952,Action,0
2015-08-02,Console,69152,6915,62.62700258616228,52006.74331208235,1006,29515.65726389292,149993.8980080618,FPS,0
2015-08-03,Console,151209,15120,93.14991133997827,76579.16606085758,3383,94019.86205760136,76486.07551621564,Simulation,1
2015-08-04,VR,52628,5262,95.9557611407538,66253.12730194777,4559,78125.10982946512,114516.6487300529,Adventure,1
2015-08-05,Console,12111,1211,76.85502235610278,73282.86383023756,2731,83617.5474926616,97537.05581904727,Action,1
2015-08-06,Mobile,62443,6244,65.83852809397428,99065.59928291487,8741,22174.58174880288,23806.44754580177,Action,1
2015-08-07,Console,71244,7124,83.82702957640257,54654.62289773627,6649,78937.08340171023,51355.27847475198,Simulation,0
2015-08-08,PC,139262,13926,40.41152057493346,19486.99275294058,1980,44364.80755124401,94992.47903448052,FPS,1
2015-08-09,PC,136990,13699,81.96567547090262,61970.14157821268,6751,33360.49662358205,133365.6895152542,Action,0
2015-08-10,Mobile,114043,11404,99.44705218436964,74503.57464196313,3287,36780.97066753004,136259.2073637125,Simulation,0
2015-08-11,VR,87407,8740,96.0008283987972,65750.20362673464,3702,28060.95346974193,133485.3454998687,FPS,0
2015-08-12,PC,85540,8554,64.327644133527,44441.02645091139,7013,95543.26337622541,133079.3185960645,FPS,1
2015-08-13,PC,14579,1457,28.45791291344407,47257.55468119186,6672,58759.42391094923,134970.6781970098,FPS,1
2015-08-14,VR,59980,5998,58.494640718748,95005.05424020709,6152,80156.70374856982,69424.03317865243,FPS,1
2015-08-15,VR,45557,4555,37.96830131730018,41128.33281745909,1878,42443.96945067445,11633.28688130768,Action,1
2015-08-16,Mobile,19039,1903,50.21211504643026,90478.99344665234,2697,40008.12432406111,48861.47353766912,RPG,1
2015-08-17,PC,168521,16852,61.00352107148606,47969.3329698084,4070,98878.40003093501,62268.29093946413,Simulation,0
2015-08-18,Console,106452,10645,68.29129525049368,45135.12427054956,2325,99555.75207310056,19330.45694741032,Action,1
2015-08-19,PC,14939,1493,60.30423520115961,52898.95377943704,6131,55745.82338468678,122925.4060561212,RPG,1
2015-08-20,Mobile,12267,1226,84.19077406618301,51316.22653938756,8805,74018.02683556495,60218.33652644465,FPS,1
2015-08-21,VR,178722,17872,22.54935492437397,60466.6501979665,6846,59926.13586124397,136846.0077311574,Adventure,0
2015-08-22,VR,69874,6987,82.87110696038246,77407.04531861296,4807,94489.51481993137,30221.57339580555,Simulation,1
2015-08-23,Mobile,144300,14430,84.54892636169848,50273.88728986425,8848,66646.95569892292,61466.68246629653,Action,0
2015-08-24,VR,111458,11145,59.94736330810974,39381.15475277462,8590,64294.29709085902,69378.7645312796,Action,0
2015-08-25,VR,12589,1258,99.92208195917297,39933.50547615599,2605,97772.75837976756,30006.76290295804,Simulation,1
2015-08-26,PC,106545,10654,47.66823938776315,77692.38902218147,5262,23517.77875607388,95004.89569752694,Action,1
2015-08-27,Console,197544,19754,77.87418120455533,99879.95838126374,1775,71210.05750683801,95304.29581269267,RPG,0
2015-08-28,Mobile,23993,2399,99.20323744844674,47205.37224302205,9316,36678.19983432813,14987.81720306489,Simulation,1
2015-08-29,PC,158385,15838,66.46646017273113,16995.23352952486,4503,31362.70268693168,115878.0261643051,Adventure,1
2015-08-30,Mobile,165332,16533,74.9094122853809,15940.65723801357,4045,32800.25554605311,106504.4969163483,Action,1
2015-08-31,VR,67006,6700,70.21707074903412,96514.28241978567,8902,32404.7473813646,110763.3518697734,FPS,0
2015-09-01,Mobile,134381,13438,29.66856980209663,10968.41892192008,6304,89923.97866010838,149792.7951839489,Simulation,0
2015-09-02,Mobile,61709,6170,90.83652390085898,71027.16236337181,6885,82746.76353754873,107360.4394203904,FPS,0
2015-09-03,Mobile,160264,16026,36.5712823695094,31579.26695128482,3122,82924.76325937427,72280.63777370169,Action,0
2015-09-04,PC,136410,13641,81.73121699389773,74714.08490704195,7929,74617.83215497938,110231.5780020879,FPS,0
2015-09-05,VR,15312,1531,38.76960045418208,69675.64345400096,2283,32385.96577546024,47823.81280815903,RPG,0
2015-09-06,PC,147962,14796,96.63654775362146,59715.23836165723,9274,29229.09522679823,97351.70769945192,Adventure,0
2015-09-07,VR,175779,17577,93.83261169872353,53832.37370217629,9085,34927.44406193001,143141.6196952934,RPG,0
2015-09-08,Console,105253,10525,85.8144840721272,30154.23160383346,2264,81068.16778577128,9534.76754459734,RPG,1
2015-09-09,VR,183560,18356,42.88650447961928,85369.57925214118,4616,99717.2192637968,24848.83838602306,RPG,1
2015-09-10,Mobile,27873,2787,81.71670541476507,69025.72826668629,7427,40687.12504537698,80558.7889599625,FPS,0
2015-09-11,PC,15630,1563,86.71966601694395,22860.5286730907,6470,59998.83400006417,102267.2260662261,Action,1
2015-09-12,PC,39527,3952,55.18946384801591,66887.7374458506,9743,74266.3726317521,34405.8257728584,FPS,1
2015-09-13,VR,43423,4342,84.92268372714614,83002.03924643001,8827,21950.04699066177,93038.50812143042,Adventure,0
2015-09-14,Console,197806,19780,42.55416835676065,13829.09215703079,7520,51164.68712706602,95155.54959243108,FPS,0
2015-09-15,Console,134302,13430,62.93607295818943,17149.82735139902,3422,46445.8759903583,7885.09069199911,RPG,0
